TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
751.9499999999999,Debit,Chicago,Branch,78.0,Retired,27.0,1.0,5134.37,0
1.8399999999999996,Debit,Austin,ATM,52.0,Engineer,31.0,1.0,2207.54,0
258.1800000000001,Debit,Los Angeles,Online,67.0,Doctor,28.0,1.0,13336.15,0
768.6600000000002,Debit,San Jose,ATM,63.0,Doctor,155.0,1.0,1801.69,0
183.2899999999999,Debit,San Diego,Online,54.0,Doctor,123.0,1.0,522.3900000000003,0
185.51000000000002,Credit,Portland,Online,54.0,Doctor,118.0,1.0,9381.64,0
452.30999999999995,Debit,Fort Worth,ATM,62.0,Retired,166.0,5.0,2963.29,1
145.09999999999997,Debit,Chicago,Branch,57.0,Doctor,30.0,1.0,11523.64,0
73.49999999999997,Debit,Fort Worth,ATM,40.0,Doctor,30.0,1.0,12723.62,0
75.10999999999999,Credit,Virginia Beach,Online,69.0,Retired,71.0,4.0,3920.11,2
23.150000000000002,Debit,Denver,Branch,44.0,Doctor,73.0,1.0,7451.83,0
778.9200000000002,Debit,Austin,Branch,62.0,Doctor,97.0,1.0,7061.58,0
791.0699999999998,Debit,Miami,Online,28.0,Student,197.0,1.0,985.7700000000004,0
407.3299999999999,Credit,Miami,Branch,59.0,Engineer,103.0,1.0,4298.34,0
768.4099999999996,Debit,Fort Worth,ATM,56.0,Doctor,27.0,1.0,12799.34,0
5.580000000000002,Credit,Atlanta,Online,21.0,Student,135.0,1.0,811.2399999999998,0
448.8299999999999,Credit,Atlanta,Branch,53.0,Doctor,88.0,1.0,13273.08,0
50.669999999999995,Debit,Atlanta,Online,21.0,Student,146.0,1.0,842.9400000000005,0
78.82999999999997,Credit,Kansas City,Branch,49.0,Engineer,146.0,1.0,2471.53,0
703.8699999999997,Debit,Washington,ATM,19.0,Student,184.0,1.0,1237.5,0
134.56000000000003,Debit,Atlanta,Online,25.0,Student,177.0,1.0,783.8299999999999,0
869.0500000000003,Credit,San Diego,Online,49.0,Engineer,119.0,1.0,3931.03,0
53.870000000000005,Debit,Indianapolis,Branch,24.0,Student,70.0,1.0,960.96,0
180.0,Debit,Houston,ATM,78.0,Retired,121.0,1.0,7310.88,0
1169.2599999999998,Credit,Philadelphia,Online,73.0,Retired,37.0,1.0,1385.7399999999998,0
385.10999999999996,Debit,Fort Worth,ATM,58.0,Retired,12.0,1.0,7902.52,0
228.61000000000007,Debit,Houston,Online,71.0,Retired,61.0,1.0,4405.28,0
41.830000000000005,Debit,Indianapolis,ATM,48.0,Engineer,24.0,1.0,3944.12,0
20.759999999999998,Debit,Nashville,ATM,20.0,Student,240.0,1.0,1523.04,0
485.23999999999984,Debit,Raleigh,Branch,67.0,Doctor,77.0,1.0,8042.3,0
495.6599999999999,Debit,Houston,Online,33.0,Doctor,110.0,1.0,5531.93,0
302.4700000000001,Debit,Colorado Springs,Branch,21.0,Student,291.0,1.0,560.7299999999996,0
200.09000000000006,Debit,Detroit,Online,70.0,Doctor,89.0,1.0,1658.52,0
39.95,Debit,Los Angeles,Online,27.0,Engineer,50.0,1.0,731.5200000000004,0
516.9399999999999,Debit,San Francisco,ATM,29.0,Engineer,37.0,1.0,1389.8900000000003,0
42.929999999999986,Debit,Fresno,ATM,48.0,Engineer,136.0,1.0,5081.26,0
138.84000000000003,Debit,Omaha,ATM,27.0,Student,83.0,1.0,1000.3500000000004,0
96.34999999999997,Debit,Chicago,Online,21.0,Student,131.0,1.0,1639.9,0
94.13999999999997,Debit,Memphis,Online,67.0,Retired,151.0,1.0,5473.82,0
1428.7099999999996,Debit,New York,Branch,64.0,Doctor,159.0,1.0,1729.2600000000002,0
80.33000000000001,Credit,Las Vegas,Online,51.0,Doctor,109.0,1.0,14798.1,0
77.88999999999999,Debit,Chicago,ATM,55.0,Doctor,132.0,1.0,7374.26,0
234.7100000000001,Debit,Jacksonville,Online,19.0,Student,297.0,1.0,1231.98,0
15.920000000000002,Debit,Las Vegas,Branch,26.0,Engineer,120.0,1.0,6611.26,0
243.1699999999999,Debit,Jacksonville,ATM,60.0,Doctor,147.0,1.0,883.7200000000003,0
123.98000000000003,Debit,Jacksonville,Online,79.0,Retired,228.0,1.0,5055.99,0
130.35000000000002,Debit,Las Vegas,ATM,52.0,Engineer,130.0,1.0,7166.88,0
139.33000000000007,Debit,Dallas,Online,21.0,Student,69.0,1.0,232.5600000000004,0
40.309999999999995,Debit,Portland,Online,25.0,Student,178.0,1.0,1236.38,0
92.85000000000001,Debit,Seattle,Online,21.0,Student,148.0,1.0,802.0900000000001,0
278.69999999999993,Debit,Nashville,Branch,58.0,Engineer,107.0,1.0,1423.1999999999998,0
115.03000000000003,Debit,Portland,ATM,51.0,Doctor,172.0,1.0,13388.56,0
303.6300000000001,Credit,San Jose,Branch,27.0,Engineer,10.0,1.0,2801.28,0
32.19,Debit,Charlotte,ATM,52.0,Engineer,74.0,1.0,5545.96,0
113.91000000000004,Credit,Tucson,Online,27.0,Engineer,135.0,1.0,4764.48,0
743.2599999999999,Debit,San Diego,Online,27.0,Engineer,36.0,1.0,7868.19,0
257.8000000000001,Debit,Charlotte,ATM,26.0,Student,80.0,1.0,1128.3800000000006,0
379.6799999999999,Debit,Fort Worth,ATM,60.0,Doctor,239.0,1.0,7627.04,0
572.93,Debit,Washington,Online,52.0,Retired,119.0,1.0,4026.03,0
27.309999999999995,Credit,Austin,Online,77.0,Retired,163.0,1.0,7095.76,0
206.57999999999996,Debit,Portland,Online,20.0,Student,159.0,1.0,1501.9499999999998,0
534.6099999999998,Debit,Mesa,Online,48.0,Engineer,115.0,1.0,3656.93,0
429.6200000000002,Debit,Raleigh,Branch,55.0,Retired,72.0,1.0,3473.24,0
362.21999999999986,Debit,Raleigh,ATM,64.0,Retired,167.0,1.0,7061.73,0
838.2899999999997,Debit,Phoenix,Branch,25.0,Student,216.0,1.0,6012.67,0
118.25000000000004,Credit,Atlanta,Online,31.0,Doctor,73.0,1.0,13694.68,0
136.26999999999995,Debit,Atlanta,ATM,48.0,Doctor,131.0,1.0,9410.51,0
186.09999999999997,Debit,Albuquerque,Branch,53.0,Retired,23.0,1.0,6115.63,0
114.54000000000003,Debit,Columbus,Online,38.0,Engineer,273.0,1.0,5581.21,0
355.96000000000015,Debit,Fort Worth,Online,69.0,Doctor,96.0,1.0,6712.94,0
225.21999999999997,Debit,Fresno,Branch,53.0,Doctor,37.0,1.0,8400.87,0
738.1000000000001,Debit,Washington,ATM,60.0,Retired,92.0,1.0,4644.19,0
224.2199999999999,Debit,Fort Worth,ATM,27.0,Student,96.0,1.0,1734.2200000000003,0
558.2599999999999,Debit,San Jose,ATM,69.0,Doctor,53.0,1.0,5237.12,0
1497.5700000000004,Debit,Memphis,Online,33.0,Engineer,95.0,1.0,969.0599999999995,0
28.439999999999998,Debit,Boston,ATM,62.0,Retired,164.0,1.0,5950.48,0
311.0899999999999,Debit,Detroit,Branch,36.0,Doctor,166.0,1.0,9962.5,0
81.37999999999998,Debit,Kansas City,Online,52.0,Doctor,116.0,1.0,9662.88,0
27.099999999999998,Credit,Detroit,Branch,66.0,Doctor,115.0,1.0,5243.0,0
846.1399999999999,Credit,Oklahoma City,Branch,73.0,Retired,183.0,1.0,1702.65,0
60.730000000000004,Debit,Fresno,ATM,27.0,Student,56.0,1.0,800.9300000000003,0
759.7699999999999,Debit,San Antonio,ATM,60.0,Engineer,114.0,1.0,7231.47,0
302.5100000000001,Debit,Charlotte,ATM,22.0,Student,284.0,1.0,1052.31,0
419.0299999999998,Debit,Austin,Online,58.0,Doctor,161.0,1.0,10721.29,0
119.06000000000002,Credit,Las Vegas,Branch,32.0,Doctor,31.0,1.0,13560.63,0
484.92,Debit,New York,ATM,70.0,Retired,115.0,1.0,3138.0,0
79.92999999999998,Debit,Mesa,ATM,38.0,Doctor,145.0,1.0,9916.24,0
37.63000000000001,Debit,Miami,ATM,75.0,Retired,261.0,1.0,7941.73,0
88.85000000000002,Debit,Colorado Springs,Branch,49.0,Engineer,63.0,1.0,3753.24,0
1002.8299999999998,Debit,Philadelphia,Online,31.0,Doctor,55.0,1.0,9733.83,0
706.34,Debit,Washington,Online,59.0,Doctor,124.0,1.0,5003.22,0
147.55000000000007,Debit,Virginia Beach,Online,54.0,Retired,124.0,5.0,4087.44,1
117.89,Debit,Columbus,Online,71.0,Retired,226.0,1.0,4880.31,0
107.40999999999997,Debit,Los Angeles,Branch,57.0,Retired,87.0,1.0,1310.38,0
1088.9000000000003,Debit,Boston,ATM,78.0,Retired,103.0,1.0,2513.51,0
585.4099999999997,Debit,Las Vegas,ATM,23.0,Student,41.0,1.0,4475.22,0
585.9799999999999,Credit,Chicago,Branch,55.0,Retired,121.0,1.0,6521.05,0
80.21000000000002,Debit,Colorado Springs,Branch,56.0,Retired,140.0,1.0,1615.04,0
174.12999999999997,Credit,Atlanta,Online,20.0,Student,288.0,1.0,1490.3400000000001,0
336.69999999999993,Debit,El Paso,ATM,80.0,Retired,57.0,1.0,6601.44,0
1226.5000000000002,Credit,Las Vegas,Online,50.0,Doctor,109.0,1.0,8611.17,0
423.8100000000001,Debit,Los Angeles,Branch,28.0,Student,193.0,1.0,1929.2799999999997,0
136.43000000000006,Debit,San Jose,ATM,57.0,Retired,92.0,1.0,5315.83,0
585.8799999999998,Debit,Philadelphia,ATM,26.0,Student,121.0,1.0,548.4499999999998,0
309.9400000000001,Debit,Los Angeles,Online,25.0,Student,167.0,1.0,1931.6599999999999,0
296.9300000000001,Debit,Boston,Branch,36.0,Doctor,117.0,1.0,1050.63,0
1513.9899999999998,Debit,Philadelphia,Online,19.0,Student,50.0,1.0,9963.39,0
78.43999999999998,Debit,Washington,Branch,58.0,Retired,268.0,1.0,1950.63,0
93.50000000000001,Credit,Seattle,Online,40.0,Engineer,70.0,1.0,6295.45,0
98.74,Credit,Los Angeles,Online,41.0,Engineer,137.0,1.0,4113.63,0
292.67999999999995,Debit,Columbus,ATM,21.0,Student,90.0,1.0,1451.02,0
57.95999999999998,Debit,Albuquerque,ATM,22.0,Student,135.0,1.0,1597.85,0
437.79999999999995,Debit,Seattle,Online,27.0,Student,92.0,1.0,1256.33,0
260.49,Debit,Austin,Online,72.0,Retired,292.0,1.0,7320.61,0
727.26,Debit,Omaha,Online,57.0,Retired,147.0,1.0,2150.38,0
569.6800000000002,Debit,Houston,ATM,72.0,Retired,101.0,1.0,2940.04,0
78.57,Debit,Atlanta,Online,49.0,Doctor,225.0,1.0,12801.93,0
1000.2800000000002,Debit,Boston,Online,29.0,Engineer,40.000000000000014,1.0,4272.41,0
15.160000000000002,Credit,Oklahoma City,Branch,74.0,Retired,290.0,1.0,5399.76,0
1143.83,Credit,Omaha,Branch,61.0,Retired,47.999999999999986,1.0,2467.39,0
62.32999999999998,Debit,Raleigh,ATM,27.0,Engineer,129.0,1.0,7537.4,0
28.639999999999997,Debit,New York,Online,54.0,Engineer,23.0,1.0,7498.51,0
4.8500000000000005,Debit,San Jose,ATM,29.0,Doctor,32.0,1.0,10506.41,0
432.22,Credit,Austin,Branch,73.0,Retired,129.0,1.0,6505.98,0
179.54999999999995,Debit,Houston,Branch,55.0,Engineer,67.0,1.0,7568.4,0
249.76000000000005,Debit,Denver,ATM,18.0,Student,56.0,1.0,546.46,0
77.15999999999998,Debit,San Francisco,ATM,23.0,Student,99.0,1.0,1072.2500000000005,0
348.24999999999994,Debit,Indianapolis,ATM,69.0,Doctor,250.0,1.0,7273.55,0
29.04,Debit,Los Angeles,ATM,57.0,Doctor,146.0,5.0,11197.54,1
326.98000000000013,Debit,Washington,ATM,19.0,Student,277.0,1.0,782.3500000000004,0
250.55999999999995,Debit,New York,Branch,76.0,Retired,246.0,1.0,4444.95,0
18.429999999999996,Debit,Albuquerque,ATM,56.0,Doctor,33.0,1.0,10658.88,0
199.01000000000002,Credit,Austin,Branch,26.0,Student,40.000000000000014,1.0,250.9300000000003,0
586.5800000000003,Debit,Raleigh,Branch,23.0,Student,55.0,1.0,1729.02,0
435.67,Credit,Virginia Beach,Online,27.0,Student,124.0,1.0,1298.13,0
511.69999999999976,Credit,Nashville,Online,27.0,Student,294.0,1.0,5828.48,0
332.98,Debit,Denver,ATM,74.0,Retired,12.0,1.0,7600.99,0
200.54000000000002,Debit,Portland,Online,56.0,Engineer,268.0,1.0,9603.73,0
213.97,Debit,Atlanta,Online,59.0,Engineer,178.0,1.0,4180.4,0
271.55999999999995,Debit,Philadelphia,Online,23.0,Student,139.0,1.0,1268.44,0
307.36999999999995,Debit,Colorado Springs,ATM,26.0,Engineer,120.0,1.0,9609.67,0
644.0199999999998,Credit,Detroit,ATM,38.0,Doctor,85.0,1.0,11989.39,0
99.48000000000002,Debit,Miami,Branch,47.0,Engineer,12.0,1.0,9538.92,0
890.01,Debit,Virginia Beach,Online,36.0,Engineer,169.0,1.0,4826.88,0
538.8600000000001,Debit,Kansas City,Online,27.0,Student,134.0,1.0,293.0600000000004,0
242.18,Debit,Mesa,ATM,25.0,Student,162.0,1.0,1445.5299999999997,0
131.54,Debit,Atlanta,ATM,64.0,Doctor,94.0,1.0,11204.62,0
801.2899999999998,Credit,San Diego,Branch,20.0,Student,84.0,1.0,693.3999999999996,0
9.810000000000004,Debit,Dallas,Online,57.0,Doctor,165.0,1.0,13523.65,0
29.520000000000003,Debit,Detroit,ATM,20.0,Student,163.0,1.0,662.5100000000002,0
432.31000000000006,Credit,Atlanta,Online,23.0,Student,99.0,1.0,342.72999999999956,0
886.3300000000002,Credit,Raleigh,ATM,47.0,Engineer,59.0,1.0,7764.16,0
200.2299999999999,Debit,Tucson,ATM,29.0,Engineer,54.0,1.0,9834.0,0
43.25999999999999,Debit,Raleigh,ATM,44.0,Doctor,171.0,1.0,268.77000000000044,0
167.06000000000006,Debit,Indianapolis,ATM,30.0,Engineer,172.0,1.0,5397.68,0
358.72,Debit,Miami,ATM,53.0,Retired,25.0,1.0,7659.5,0
589.3700000000001,Debit,Dallas,Online,28.0,Student,284.0,1.0,1926.08,0
73.81999999999996,Debit,Houston,Online,68.0,Doctor,127.0,1.0,6911.62,0
163.35999999999996,Debit,Tucson,Online,36.0,Engineer,147.0,1.0,7527.04,0
585.8199999999998,Credit,Nashville,Online,43.0,Doctor,109.0,1.0,12071.1,0
39.14999999999999,Credit,Oklahoma City,Online,72.0,Retired,129.0,1.0,1425.4700000000003,0
478.5400000000002,Credit,San Francisco,ATM,23.0,Student,52.0,1.0,1598.63,0
640.5700000000002,Debit,Philadelphia,Branch,60.0,Doctor,43.0,1.0,11726.47,0
59.22999999999998,Debit,Phoenix,Online,28.0,Student,34.0,1.0,9189.76,0
777.2100000000004,Credit,Raleigh,Online,78.0,Retired,99.0,1.0,4895.87,0
249.76000000000005,Debit,Portland,Branch,21.0,Student,117.0,1.0,6178.77,0
189.61000000000004,Debit,Boston,Online,67.0,Retired,26.0,1.0,7167.57,0
676.37,Credit,Jacksonville,Online,56.0,Retired,31.0,1.0,4704.91,0
95.82000000000001,Credit,Columbus,Branch,67.0,Retired,56.0,1.0,1267.7200000000003,0
426.1800000000001,Credit,Fresno,Online,59.0,Engineer,135.0,1.0,5790.55,0
51.28000000000001,Debit,Oklahoma City,Branch,60.0,Engineer,65.0,1.0,5729.1,0
865.7200000000003,Credit,Detroit,Branch,34.0,Engineer,58.0,1.0,7379.38,0
71.67999999999998,Debit,El Paso,Online,25.0,Student,105.0,1.0,1478.4099999999999,0
262.7699999999999,Debit,Chicago,Online,28.0,Student,46.0,1.0,824.71,0
184.21999999999994,Debit,Milwaukee,ATM,27.0,Student,63.0,1.0,1024.4200000000005,0
59.32000000000002,Credit,Louisville,Branch,29.0,Engineer,275.0,4.0,6027.49,2
157.86000000000004,Debit,Charlotte,ATM,51.0,Doctor,102.0,1.0,14453.35,0
121.67000000000004,Debit,Colorado Springs,ATM,42.0,Doctor,233.0,1.0,5374.54,0
309.62,Credit,Sacramento,Branch,59.0,Engineer,101.0,1.0,9148.08,0
507.80999999999995,Debit,Milwaukee,ATM,59.0,Engineer,41.0,1.0,2757.23,0
329.3900000000001,Debit,New York,ATM,41.0,Engineer,108.0,1.0,2523.83,0
797.2999999999997,Debit,Austin,Branch,67.0,Retired,64.0,1.0,1498.79,0
73.47,Debit,Boston,Online,29.0,Doctor,72.0,1.0,1305.56,0
280.59999999999997,Debit,Fort Worth,ATM,25.0,Student,131.0,1.0,1910.9,0
305.19999999999993,Debit,Indianapolis,Online,25.0,Student,102.0,1.0,423.6400000000003,0
352.37999999999994,Debit,New York,Branch,64.0,Retired,20.999999999999986,1.0,7606.63,0
87.06999999999996,Debit,Dallas,Branch,31.0,Doctor,23.0,1.0,842.5599999999995,0
605.5000000000002,Debit,Portland,ATM,28.0,Student,80.0,1.0,709.4200000000001,0
259.69999999999993,Debit,Charlotte,ATM,27.0,Student,123.0,1.0,1358.37,0
995.6299999999997,Debit,Austin,Online,61.0,Doctor,158.0,1.0,13538.14,0
12.46,Credit,Austin,Branch,75.0,Retired,64.0,1.0,7258.33,0
64.76,Debit,San Antonio,ATM,69.0,Retired,100.0,1.0,4980.26,0
447.82999999999987,Credit,Miami,Branch,55.0,Retired,143.0,1.0,1623.5,0
64.53999999999999,Debit,Dallas,ATM,26.0,Engineer,136.0,1.0,4401.78,0
82.11000000000001,Debit,Charlotte,Online,48.0,Engineer,110.0,1.0,2051.37,0
442.26,Credit,Tucson,Branch,58.0,Doctor,87.0,5.0,13704.92,1
171.96000000000004,Debit,Washington,Branch,64.0,Doctor,69.0,1.0,13374.89,0
49.50999999999999,Debit,Austin,Branch,22.0,Student,69.0,1.0,3363.23,0
326.0300000000001,Debit,Jacksonville,Branch,60.0,Doctor,106.0,1.0,13521.76,0
126.82999999999996,Debit,Los Angeles,ATM,57.0,Retired,138.0,1.0,6109.86,0
507.8299999999999,Debit,Indianapolis,Branch,37.0,Engineer,45.0,1.0,9975.79,0
739.9400000000003,Debit,Philadelphia,Branch,41.0,Doctor,173.0,1.0,13856.18,0
181.35999999999999,Credit,Oklahoma City,Online,33.0,Engineer,55.0,1.0,9905.23,0
226.09999999999997,Debit,Boston,ATM,28.0,Student,35.0,1.0,1547.71,0
360.51,Debit,Charlotte,Online,79.0,Retired,157.0,1.0,7153.72,0
721.4600000000002,Debit,Tucson,Branch,54.0,Retired,44.0,1.0,3101.54,0
1117.5700000000002,Debit,Tucson,ATM,56.0,Retired,104.0,1.0,1393.1400000000003,0
292.4599999999999,Debit,Miami,ATM,57.0,Retired,135.0,1.0,7142.53,0
1193.9499999999998,Debit,Las Vegas,Branch,23.0,Student,73.0,1.0,325.14999999999964,0
99.24,Debit,Mesa,Online,28.0,Student,148.0,1.0,580.6599999999999,0
101.48000000000005,Credit,Milwaukee,Branch,18.0,Student,104.0,1.0,6149.81,0
46.9,Debit,Columbus,Branch,56.0,Engineer,264.0,1.0,5698.25,0
259.21,Debit,San Antonio,Online,39.0,Doctor,225.0,1.0,9562.41,0
1080.1100000000004,Debit,Las Vegas,Online,53.0,Engineer,211.0,1.0,2038.31,0
288.51000000000005,Debit,El Paso,Online,22.0,Student,255.0,1.0,187.64999999999964,0
502.3000000000002,Credit,San Antonio,Online,26.0,Engineer,146.0,1.0,8520.08,0
27.099999999999998,Debit,Mesa,ATM,27.0,Student,32.0,1.0,1435.7200000000003,0
437.7700000000001,Debit,Jacksonville,ATM,20.0,Student,176.0,1.0,825.6900000000005,0
293.38000000000005,Debit,Baltimore,ATM,68.0,Doctor,224.0,1.0,5803.89,0
1027.4599999999998,Debit,Philadelphia,Branch,53.0,Retired,165.0,1.0,3134.4699999999993,0
26.290000000000003,Debit,Miami,Online,50.0,Engineer,125.0,1.0,5374.69,0
124.35000000000002,Credit,Baltimore,Online,31.0,Doctor,10.0,1.0,6852.16,0
140.51999999999998,Debit,Portland,Branch,23.0,Student,31.0,1.0,1570.2200000000003,0
52.20000000000001,Debit,Tucson,Online,18.0,Student,83.0,1.0,730.6000000000004,0
123.85000000000002,Credit,Seattle,Online,47.0,Doctor,127.0,3.0,13185.39,0
162.38000000000005,Credit,Colorado Springs,Online,24.0,Student,101.0,1.0,3900.34,0
3.5100000000000002,Debit,Baltimore,Online,63.0,Retired,32.0,1.0,4891.56,0
23.62,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,1.0,7682.0,0
127.83000000000003,Debit,Austin,Branch,57.0,Retired,39.0,1.0,6100.98,0
47.60000000000001,Debit,Detroit,Online,55.0,Doctor,68.0,1.0,1562.9,0
244.79999999999998,Debit,San Francisco,Branch,57.0,Doctor,47.999999999999986,1.0,13732.81,0
232.50999999999996,Credit,Oklahoma City,Branch,60.0,Retired,96.0,1.0,5790.7,0
176.04999999999998,Debit,San Francisco,Online,39.0,Engineer,34.0,1.0,1447.35,0
763.7400000000001,Debit,Los Angeles,ATM,64.0,Doctor,244.0,1.0,207.10000000000036,0
35.029999999999994,Debit,Los Angeles,Branch,57.0,Engineer,38.0,1.0,3077.2,0
16.949999999999996,Debit,Raleigh,Branch,25.0,Student,52.0,1.0,1983.0,0
927.5299999999997,Debit,Milwaukee,ATM,57.0,Engineer,107.0,1.0,3120.1,0
102.50999999999999,Credit,Tucson,Online,46.0,Engineer,199.0,1.0,3052.47,0
310.4200000000001,Debit,Fresno,Branch,27.0,Engineer,42.0,1.0,8564.46,0
258.59999999999997,Credit,Fort Worth,Online,59.0,Retired,293.0,1.0,7950.74,0
747.7800000000002,Credit,Mesa,Branch,21.0,Student,64.0,1.0,1699.81,0
83.00999999999996,Credit,Sacramento,Branch,23.0,Student,156.0,1.0,287.46000000000004,0
477.9900000000001,Debit,San Diego,Online,23.0,Student,187.0,1.0,1154.4799999999996,0
321.1100000000001,Debit,El Paso,Branch,23.0,Student,130.0,1.0,4076.48,0
334.3900000000001,Debit,Philadelphia,ATM,68.0,Doctor,35.0,1.0,10628.59,0
11.3,Debit,Fresno,ATM,47.0,Engineer,197.0,1.0,7801.32,0
738.46,Credit,Albuquerque,Branch,53.0,Doctor,75.0,4.0,634.1599999999999,2
417.54999999999984,Debit,Oklahoma City,Online,33.0,Engineer,73.0,1.0,922.96,0
85.90999999999998,Debit,Raleigh,Online,18.0,Student,68.0,1.0,1671.8599999999997,0
99.95000000000002,Debit,Mesa,Branch,75.0,Retired,73.0,1.0,5670.82,0
19.140000000000004,Credit,Milwaukee,ATM,58.0,Retired,47.999999999999986,1.0,6020.85,0
1155.7899999999995,Debit,Columbus,ATM,51.0,Doctor,108.0,1.0,6180.3,0
216.13000000000002,Debit,Charlotte,Online,46.0,Engineer,114.0,1.0,3956.69,0
219.5699999999999,Credit,Memphis,Branch,62.0,Doctor,102.0,1.0,13869.86,0
342.88,Debit,Austin,ATM,43.0,Engineer,89.0,1.0,4159.52,0
692.92,Debit,Boston,Online,19.0,Student,61.0,1.0,1084.65,0
51.43000000000001,Debit,San Jose,Branch,32.0,Doctor,51.0,1.0,9794.26,0
441.42999999999984,Debit,Colorado Springs,Branch,78.0,Retired,23.0,1.0,5123.24,0
300.03,Debit,Columbus,Branch,39.0,Engineer,52.0,1.0,1381.2799999999997,0
2.979999999999999,Debit,Seattle,ATM,66.0,Doctor,170.0,1.0,11619.1,0
174.45000000000002,Debit,Philadelphia,ATM,31.0,Engineer,161.0,1.0,9077.62,0
439.76000000000005,Debit,San Antonio,Branch,22.0,Student,73.0,1.0,1824.19,0
520.62,Credit,Washington,Online,71.0,Retired,40.000000000000014,1.0,4159.33,0
739.68,Debit,Chicago,Online,50.0,Doctor,124.0,1.0,14352.33,0
152.14000000000004,Debit,Memphis,Online,64.0,Retired,38.0,1.0,2156.54,0
76.77000000000002,Debit,Charlotte,Branch,51.0,Engineer,148.0,1.0,8361.7,0
445.5200000000001,Debit,Louisville,Online,27.0,Engineer,17.0,1.0,5424.6,0
6.290000000000003,Debit,Indianapolis,Online,52.0,Doctor,276.0,1.0,11263.89,0
98.63000000000002,Credit,Milwaukee,Online,48.0,Doctor,127.0,1.0,12467.31,0
257.94999999999993,Debit,San Diego,Branch,26.0,Engineer,71.0,1.0,2531.24,0
735.8599999999999,Credit,Boston,Branch,48.0,Engineer,290.0,1.0,6242.03,0
1251.9400000000005,Debit,Columbus,ATM,36.0,Doctor,107.0,2.0,11565.97,0
85.27999999999997,Debit,Memphis,Branch,39.0,Doctor,142.0,1.0,13586.06,0
928.4499999999997,Debit,Austin,ATM,24.0,Student,95.0,1.0,1161.8400000000001,0
203.49000000000004,Credit,Virginia Beach,ATM,48.0,Engineer,69.0,1.0,7447.1,0
155.98999999999998,Debit,Mesa,Branch,25.0,Student,53.0,1.0,1419.31,0
482.5299999999999,Debit,Atlanta,Branch,58.0,Retired,277.0,1.0,6142.54,0
173.92000000000002,Debit,Miami,Online,20.0,Student,212.0,1.0,416.3699999999999,0
276.5899999999999,Credit,Philadelphia,Branch,53.0,Retired,238.0,1.0,6313.22,0
208.20000000000005,Debit,Columbus,Online,60.0,Engineer,133.0,1.0,8092.94,0
137.81999999999994,Debit,Chicago,Branch,31.0,Engineer,14.0,1.0,6229.13,0
624.9999999999998,Debit,Houston,Branch,26.0,Engineer,132.0,5.0,4976.18,1
180.38,Debit,Chicago,Online,30.0,Engineer,28.0,1.0,8741.51,0
11.150000000000002,Debit,Austin,ATM,59.0,Doctor,58.0,5.0,7155.04,1
27.300000000000008,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,0
320.49999999999994,Credit,Virginia Beach,Branch,29.0,Engineer,69.0,1.0,2366.3,0
183.41999999999993,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,0
717.6200000000001,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,0
223.95999999999992,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,0
80.76999999999998,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,0
432.07999999999987,Debit,Albuquerque,Branch,59.0,Retired,25.0,1.0,6760.22,0
593.2400000000001,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,0
201.19,Credit,San Antonio,Branch,52.0,Retired,108.0,1.0,4389.96,0
298.5,Credit,Kansas City,Branch,73.0,Retired,80.0,1.0,6768.14,0
346.86000000000007,Debit,Omaha,ATM,51.0,Retired,145.0,1.0,1504.6400000000003,0
344.88000000000005,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,0
17.52,Credit,Boston,Online,25.0,Student,135.0,1.0,835.5299999999997,0
163.0999999999999,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,0
37.12,Debit,Houston,Online,22.0,Student,234.0,1.0,1593.0299999999997,0
355.9100000000002,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.55,0
39.41,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,0
54.52000000000001,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,0
499.59,Debit,Philadelphia,Online,57.0,Retired,138.0,1.0,2619.46,0
14.299999999999999,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,0
190.65000000000003,Debit,Charlotte,ATM,21.0,Student,60.0,1.0,8457.09,0
256.3199999999999,Debit,Baltimore,ATM,80.0,Retired,27.0,1.0,6290.62,0
231.5099999999999,Credit,Memphis,Branch,51.0,Engineer,56.0,1.0,9522.37,0
238.74000000000007,Debit,Tucson,ATM,61.0,Doctor,152.0,1.0,11795.12,0
513.7599999999999,Debit,Fresno,ATM,52.0,Doctor,26.0,1.0,5121.36,0
152.37000000000006,Debit,Baltimore,ATM,54.0,Engineer,53.0,1.0,8356.08,0
86.00999999999999,Credit,Portland,ATM,25.0,Student,157.0,1.0,1299.4,0
